id,limit_balance,sex,education_level,marital_status,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt_1,bill_amt_2,bill_amt_3,bill_amt_4,bill_amt_5,bill_amt_6,pay_amt_1,pay_amt_2,pay_amt_3,pay_amt_4,pay_amt_5,pay_amt_6,default_payment_next_month,predicted_default_payment_next_month
8934.0,280000.0,2,2,2,43.0,0.0,0.0,0.0,0.0,0,0,31248.0,32081.0,32897.0,33350.0,34047.0,34525.0,1527.0,1541.0,1192.0,1233.0,1239.0,1273.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.95115995407104492"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.048840072005987167"",
      ""value"": ""1""
    }
  }]
}"
22947.0,210000.0,2,2,2,44.0,0.0,0.0,0.0,0.0,0,0,308361.0,314507.0,320167.0,327871.0,34285.0,30900.0,9408.0,10300.0,11642.0,1602.0,1500.0,0.0,1,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.79754889011383057"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.20245105028152466"",
      ""value"": ""1""
    }
  }]
}"
15949.0,120000.0,2,2,2,30.0,0.0,0.0,0.0,0.0,0,0,110612.0,114323.0,116835.0,118053.0,119047.0,119641.0,5555.0,5847.0,5800.0,4445.0,4700.0,4500.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.906204104423523"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.09379587322473526"",
      ""value"": ""1""
    }
  }]
}"
17085.0,60000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0,0,36081.0,37194.0,38116.0,39902.0,58737.0,56902.0,2500.0,2000.0,3000.0,20000.0,3000.0,2000.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.88408702611923218"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.11591295152902603"",
      ""value"": ""1""
    }
  }]
}"
7615.0,50000.0,2,2,2,49.0,0.0,0.0,0.0,0.0,0,0,12272.0,7980.0,7959.0,8978.0,7357.0,7841.0,2005.0,2000.0,1019.0,3007.0,3008.0,5015.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.86630702018737793"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.13369287550449371"",
      ""value"": ""1""
    }
  }]
}"
22839.0,350000.0,2,2,2,35.0,0.0,0.0,0.0,0.0,0,0,314309.0,313673.0,322806.0,328616.0,278858.0,281692.0,13000.0,15074.0,20353.0,10040.0,15000.0,10000.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.86172318458557129"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.1382768452167511"",
      ""value"": ""1""
    }
  }]
}"
25865.0,20000.0,2,2,2,39.0,0.0,0.0,0.0,0.0,0,0,20885.0,20373.0,19391.0,20085.0,19938.0,0.0,2157.0,1660.0,1300.0,541.0,0.0,0.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.85569983720779419"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.14430014789104462"",
      ""value"": ""1""
    }
  }]
}"
13031.0,130000.0,2,2,2,31.0,0.0,0.0,0.0,0.0,0,0,97544.0,99208.0,102946.0,103750.0,105818.0,98401.0,4000.0,5300.0,3700.0,3600.0,3700.0,3500.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.914547860622406"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.085452146828174591"",
      ""value"": ""1""
    }
  }]
}"
14732.0,150000.0,2,2,2,29.0,0.0,0.0,0.0,0.0,0,0,84357.0,86398.0,64763.0,66093.0,62568.0,63828.0,2841.0,3000.0,1839.0,1773.0,1792.0,1846.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.92305088043212891"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.076949045062065125"",
      ""value"": ""1""
    }
  }]
}"
223.0,300000.0,2,2,2,35.0,0.0,0.0,0.0,0.0,0,0,291619.0,297268.0,205629.0,215827.0,208464.0,212508.0,12019.0,9006.0,17000.0,12000.0,9557.0,15000.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.88210904598236084"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.11789088696241379"",
      ""value"": ""1""
    }
  }]
}"
22652.0,30000.0,2,2,2,34.0,0.0,0.0,0.0,0.0,0,0,23336.0,24642.0,25382.0,26351.0,25165.0,25536.0,1700.0,1440.0,1409.0,1048.0,927.0,932.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.8124118447303772"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.1875881552696228"",
      ""value"": ""1""
    }
  }]
}"
7613.0,250000.0,2,2,2,36.0,0.0,0.0,0.0,0.0,0,0,62131.0,63238.0,51547.0,48483.0,49553.0,49683.0,2741.0,1741.0,1824.0,1942.0,2100.0,1366.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.957179069519043"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.042820882052183151"",
      ""value"": ""1""
    }
  }]
}"
23117.0,200000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0,0,125854.0,127843.0,131352.0,130884.0,132142.0,118084.0,4775.0,6579.0,4734.0,4368.0,4183.0,4227.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.93007475137710571"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.06992524117231369"",
      ""value"": ""1""
    }
  }]
}"
253.0,140000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0,0,101551.0,105246.0,104781.0,105334.0,107699.0,106828.0,5366.0,5087.0,3605.0,3894.0,3785.0,3304.0,1,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.91793793439865112"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.0820620059967041"",
      ""value"": ""1""
    }
  }]
}"
18409.0,70000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0,0,45743.0,38365.0,38988.0,38192.0,28775.0,16497.0,1619.0,4000.0,1200.0,592.0,330.0,177.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.87219387292861938"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.12780603766441345"",
      ""value"": ""1""
    }
  }]
}"
6223.0,50000.0,2,2,2,32.0,0.0,0.0,0.0,0.0,0,0,36211.0,28530.0,20084.0,18088.0,18476.0,20168.0,1709.0,2004.0,7497.0,671.0,2000.0,6100.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.86818182468414307"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.13181822001934052"",
      ""value"": ""1""
    }
  }]
}"
18636.0,80000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0,0,83931.0,82122.0,81028.0,81331.0,60614.0,63153.0,3500.0,3820.0,3220.0,4010.0,6700.0,7.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.87969464063644409"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.12030524760484695"",
      ""value"": ""1""
    }
  }]
}"
350.0,30000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0,0,17893.0,19012.0,20123.0,20222.0,20796.0,19844.0,1411.0,1522.0,621.0,795.0,715.0,1000.0,1,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.81967025995254517"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.18032976984977722"",
      ""value"": ""1""
    }
  }]
}"
2812.0,50000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0,0,39083.0,40150.0,41181.0,41996.0,43021.0,45700.0,1700.0,1700.0,1501.0,1700.0,3400.0,0.0,1,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.85791385173797607"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.14208604395389557"",
      ""value"": ""1""
    }
  }]
}"
5958.0,100000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0,0,98349.0,97473.0,91096.0,76371.0,77162.0,78084.0,3600.0,3000.0,2700.0,2800.0,3000.0,2800.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.8858872652053833"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.11411266028881073"",
      ""value"": ""1""
    }
  }]
}"
6919.0,260000.0,2,2,2,40.0,0.0,0.0,0.0,0.0,0,0,241565.0,244619.0,127074.0,14.0,124493.0,128463.0,13000.0,6500.0,0.0,124479.0,6000.0,6500.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.875209629535675"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.12479036301374435"",
      ""value"": ""1""
    }
  }]
}"
6645.0,50000.0,2,2,2,56.0,0.0,0.0,0.0,0.0,0,0,47060.0,48481.0,49505.0,17612.0,19461.0,18660.0,2180.0,2204.0,656.0,2159.0,678.0,851.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.86064994335174561"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.1393500417470932"",
      ""value"": ""1""
    }
  }]
}"
23230.0,300000.0,2,2,2,32.0,0.0,0.0,0.0,0.0,0,0,114690.0,117682.0,120777.0,123835.0,127830.0,130931.0,4682.0,4777.0,4835.0,5830.0,4931.0,5079.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.95706939697265625"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.042930629104375839"",
      ""value"": ""1""
    }
  }]
}"
27620.0,20000.0,2,2,2,22.0,0.0,0.0,0.0,0.0,0,0,15247.0,16561.0,17280.0,18431.0,18341.0,19569.0,1575.0,1294.0,1596.0,655.0,1669.0,0.0,1,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.82343924045562744"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.17656074464321136"",
      ""value"": ""1""
    }
  }]
}"
3373.0,340000.0,2,2,2,32.0,0.0,0.0,0.0,0.0,0,0,80174.0,82761.0,83636.0,85282.0,87070.0,88828.0,3871.0,3136.0,3014.0,3123.0,3168.0,4855.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.96857625246047974"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.031423710286617279"",
      ""value"": ""1""
    }
  }]
}"
22350.0,490000.0,2,2,2,28.0,0.0,0.0,0.0,0.0,0,0,128821.0,93626.0,52074.0,118595.0,93461.0,86682.0,3047.0,2647.0,88595.0,3203.0,3142.0,3166.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.9614596962928772"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.0385403111577034"",
      ""value"": ""1""
    }
  }]
}"
11554.0,500000.0,2,2,2,34.0,0.0,0.0,0.0,0.0,0,0,175570.0,141773.0,132747.0,94651.0,73734.0,62519.0,8734.0,40000.0,3912.0,2101.0,34000.0,32000.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.97543293237686157"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.024567035958170891"",
      ""value"": ""1""
    }
  }]
}"
10996.0,500000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0,0,196931.0,138247.0,96888.0,16476.0,12534.0,394163.0,5188.0,3417.0,3000.0,1276.0,388071.0,11700.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.92207133769989014"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.077928654849529266"",
      ""value"": ""1""
    }
  }]
}"
21721.0,20000.0,2,2,2,21.0,0.0,0.0,0.0,0.0,0,0,19382.0,20040.0,17850.0,13560.0,11748.0,10632.0,1318.0,1499.0,1099.0,333.0,2000.0,2000.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.82943493127822876"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.17056500911712646"",
      ""value"": ""1""
    }
  }]
}"
22622.0,130000.0,2,2,2,44.0,0.0,0.0,0.0,0.0,0,0,128854.0,111896.0,116183.0,115034.0,88163.0,87388.0,4000.0,6097.0,4085.0,3007.0,3028.0,3000.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.89182776212692261"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.1081722304224968"",
      ""value"": ""1""
    }
  }]
}"
18789.0,200000.0,2,2,2,28.0,0.0,0.0,0.0,0.0,0,0,59373.0,55040.0,54414.0,53504.0,53670.0,45539.0,6002.0,3008.0,2006.0,2045.0,1346.0,1196.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.95242887735366821"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.0475710853934288"",
      ""value"": ""1""
    }
  }]
}"
7091.0,120000.0,2,2,2,29.0,0.0,0.0,0.0,0.0,0,0,114538.0,117171.0,115941.0,116877.0,117359.0,117029.0,6000.0,5500.0,4160.0,4120.0,4250.0,4380.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.90340512990951538"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.096594825387001038"",
      ""value"": ""1""
    }
  }]
}"
28729.0,20000.0,2,2,2,30.0,0.0,0.0,0.0,0.0,0,0,21302.0,18842.0,19370.0,19355.0,17155.0,18660.0,1300.0,1800.0,1106.0,435.0,1599.0,1000.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.8043752908706665"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.19562464952468872"",
      ""value"": ""1""
    }
  }]
}"
18416.0,70000.0,2,2,2,22.0,0.0,0.0,0.0,0.0,0,0,53399.0,49108.0,49674.0,44568.0,31156.0,30954.0,1841.0,2243.0,1467.0,1076.0,1096.0,1494.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.86910563707351685"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.13089434802532196"",
      ""value"": ""1""
    }
  }]
}"
8062.0,50000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0,0,51261.0,51493.0,50136.0,20287.0,20281.0,20027.0,2600.0,2000.0,730.0,800.0,900.0,750.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.84058445692062378"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.15941552817821503"",
      ""value"": ""1""
    }
  }]
}"
28455.0,70000.0,2,2,2,36.0,0.0,0.0,0.0,0.0,0,0,68028.0,67864.0,59165.0,29314.0,28844.0,29443.0,3340.0,2044.0,1773.0,1181.0,1215.0,1297.0,1,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.85894572734832764"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.14105425775051117"",
      ""value"": ""1""
    }
  }]
}"
10069.0,420000.0,2,2,2,31.0,0.0,0.0,0.0,0.0,0,0,50771.0,48196.0,46932.0,45546.0,46369.0,42651.0,1862.0,2010.0,1700.0,1622.0,1520.0,1316.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.97039932012557983"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.029600642621517181"",
      ""value"": ""1""
    }
  }]
}"
13382.0,500000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0,0,59039.0,58262.0,54586.0,29280.0,31284.0,29371.0,4028.0,2077.0,1001.0,3008.0,1305.0,1007.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.97456967830657959"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.025430291891098022"",
      ""value"": ""1""
    }
  }]
}"
15895.0,260000.0,2,2,2,29.0,0.0,0.0,0.0,0.0,0,0,193000.0,149410.0,138021.0,98578.0,84967.0,83224.0,5072.0,4439.0,3079.0,3020.0,3036.0,4554.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.92747688293457031"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.072523117065429688"",
      ""value"": ""1""
    }
  }]
}"
21999.0,190000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0,0,97136.0,98767.0,101452.0,103471.0,104083.0,106359.0,4418.0,5452.0,5471.0,4083.0,4359.0,3697.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.94122195243835449"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.058778006583452225"",
      ""value"": ""1""
    }
  }]
}"
13066.0,80000.0,2,2,2,30.0,0.0,0.0,0.0,0.0,0,0,79194.0,80575.0,76782.0,48643.0,49263.0,49869.0,3077.0,2291.0,1723.0,1775.0,1802.0,1763.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.864324152469635"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.13567580282688141"",
      ""value"": ""1""
    }
  }]
}"
22395.0,180000.0,2,2,2,30.0,0.0,0.0,0.0,0.0,0,0,23398.0,14445.0,15404.0,19885.0,22355.0,22902.0,1541.0,1500.0,4911.0,10355.0,10902.0,3500.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.95081251859664917"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.049187473952770233"",
      ""value"": ""1""
    }
  }]
}"
14460.0,140000.0,2,2,2,35.0,0.0,0.0,0.0,0.0,0,0,140387.0,129846.0,87849.0,84455.0,87287.0,81423.0,5509.0,7124.0,2866.0,4033.0,5954.0,3120.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.912804365158081"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.087195582687854767"",
      ""value"": ""1""
    }
  }]
}"
18330.0,70000.0,2,2,2,23.0,0.0,0.0,0.0,0.0,0,0,64882.0,63824.0,63352.0,28085.0,28487.0,27006.0,2782.0,2700.0,1732.0,1134.0,1128.0,1003.0,1,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.86509937047958374"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.13490055501461029"",
      ""value"": ""1""
    }
  }]
}"
5432.0,140000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0,0,140881.0,136889.0,140615.0,78486.0,48476.0,50509.0,8140.0,8000.0,4000.0,1917.0,3000.0,3000.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.89872497320175171"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.10127503424882889"",
      ""value"": ""1""
    }
  }]
}"
1285.0,440000.0,2,2,2,26.0,0.0,0.0,0.0,0.0,0,0,96190.0,90462.0,78267.0,71795.0,51812.0,25064.0,3513.0,3017.0,2037.0,2019.0,3010.0,3004.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.97307330369949341"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.026926709339022636"",
      ""value"": ""1""
    }
  }]
}"
27740.0,60000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0,0,75932.0,60693.0,50324.0,58688.0,30099.0,16810.0,3121.0,3000.0,12000.0,30000.0,12000.0,28618.0,1,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.89275312423706055"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.10724685341119766"",
      ""value"": ""1""
    }
  }]
}"
6331.0,500000.0,2,2,2,29.0,0.0,0.0,0.0,0.0,0,0,455042.0,364288.0,261185.0,215575.0,174736.0,118438.0,12564.0,10000.0,6476.0,5489.0,5000.0,5000.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.87528014183044434"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.12471982836723328"",
      ""value"": ""1""
    }
  }]
}"
7380.0,50000.0,2,2,2,51.0,0.0,0.0,0.0,0.0,0,0,57595.0,54503.0,51217.0,47919.0,44593.0,38475.0,1996.0,1804.0,1664.0,1560.0,1370.0,1335.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.85419958829879761"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.14580044150352478"",
      ""value"": ""1""
    }
  }]
}"
23320.0,130000.0,2,2,2,31.0,0.0,0.0,0.0,0.0,0,0,95292.0,97544.0,99208.0,102946.0,103750.0,105818.0,4600.0,4000.0,5300.0,3700.0,3600.0,3700.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.916117787361145"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.083882197737693787"",
      ""value"": ""1""
    }
  }]
}"
25338.0,200000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0,0,108422.0,106437.0,109068.0,112286.0,77062.0,0.0,3900.0,4345.0,6000.0,3950.0,0.0,0.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.93268692493438721"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.067313104867935181"",
      ""value"": ""1""
    }
  }]
}"
5436.0,240000.0,2,2,2,41.0,0.0,0.0,0.0,0.0,0,0,188983.0,190556.0,189914.0,190434.0,179424.0,183299.0,7106.0,12014.0,6075.0,5900.0,5900.0,5500.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.90478688478469849"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.095213107764720917"",
      ""value"": ""1""
    }
  }]
}"
13674.0,30000.0,2,2,2,22.0,0.0,0.0,0.0,0.0,0,0,30123.0,30299.0,27758.0,22720.0,19136.0,14452.0,1600.0,2000.0,2000.0,614.0,924.0,0.0,1,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.83603131771087646"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.16396863758563995"",
      ""value"": ""1""
    }
  }]
}"
27781.0,90000.0,2,2,2,24.0,0.0,0.0,0.0,0.0,0,0,84137.0,85684.0,87396.0,67761.0,65602.0,65902.0,3210.0,3503.0,2420.0,2400.0,2400.0,2694.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.88272106647491455"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.11727885901927948"",
      ""value"": ""1""
    }
  }]
}"
15225.0,60000.0,2,2,2,28.0,0.0,0.0,0.0,0.0,0,0,58204.0,56930.0,56616.0,56749.0,57504.0,58296.0,2030.0,2083.0,1983.0,2200.0,2500.0,2200.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.86064380407333374"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.13935613632202148"",
      ""value"": ""1""
    }
  }]
}"
14895.0,60000.0,2,2,2,30.0,0.0,0.0,0.0,0.0,0,0,60922.0,59205.0,60850.0,40548.0,40580.0,40416.0,3205.0,2850.0,1578.0,1580.0,1416.0,2512.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.85639113187789917"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.14360880851745605"",
      ""value"": ""1""
    }
  }]
}"
18683.0,120000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0,0,15234.0,8247.0,9624.0,20129.0,10388.0,13316.0,1137.0,1514.0,1069.0,278.0,3000.0,0.0,1,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.90619343519210815"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.093806512653827667"",
      ""value"": ""1""
    }
  }]
}"
12632.0,60000.0,2,2,3,28.0,0.0,0.0,0.0,0.0,0,0,34580.0,15924.0,18124.0,28644.0,18656.0,15952.0,1300.0,2500.0,1000.0,1688.0,1000.0,1000.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.86147308349609375"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.13852699100971222"",
      ""value"": ""1""
    }
  }]
}"
4338.0,140000.0,2,2,3,30.0,0.0,0.0,0.0,0.0,0,0,107060.0,104629.0,98453.0,96149.0,96500.0,96550.0,4598.0,4333.0,3381.0,3637.0,3645.0,3440.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.908951997756958"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.09104803204536438"",
      ""value"": ""1""
    }
  }]
}"
22783.0,80000.0,2,2,1,45.0,0.0,0.0,0.0,0.0,0,0,17613.0,19009.0,20361.0,18722.0,12514.0,8905.0,2000.0,2000.0,1009.0,0.0,2000.0,0.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.86616349220275879"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.13383650779724121"",
      ""value"": ""1""
    }
  }]
}"
1355.0,50000.0,2,2,1,27.0,0.0,0.0,0.0,0.0,0,0,9877.0,10800.0,5921.0,6042.0,4012.0,0.0,1140.0,1000.0,121.0,0.0,0.0,10620.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.81913512945175171"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.18086482584476471"",
      ""value"": ""1""
    }
  }]
}"
17496.0,50000.0,2,2,1,32.0,0.0,0.0,0.0,0.0,0,0,36062.0,36345.0,10529.0,8337.0,2475.0,0.0,1500.0,1847.0,1000.0,0.0,0.0,0.0,0,"{
  ""predicted_default_payment_next_month"": [{
    ""tables"": {
      ""score"": ""0.85841351747512817"",
      ""value"": ""0""
    }
  }, {
    ""tables"": {
      ""score"": ""0.14158645272254944"",
      ""value"": ""1""
    }
  }]
}"
